reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId,cleaned_content,label,polarity;
"e52861ad-27fd-4128-a767-6523c56b1ee1,OKY Keceng48,https://play-lh.googleusercontent.com/a/ACg8ocLJ2WzcBw5-i44khASH_Hr3s20YUAcjjVSvO_Mejvl5HbbQ=mo,Aplikasi ndak jelas. Sdh update jg sama saja ndak keluar notice pay later. Parah CS jg ndak ada solusi. Hanya suruh unistal terus instal lagi tapi hasilnya sama. Hapus semua data2 saya,1,1,1.43.31,2024-09-08 12:18:04,""""""Hi Allo Friends 👋🏻 Kami menyesal karena kamu memiliki pengalaman yang kurang baik dengan aplikasi kami. Kami menanggapi masukan kamu dengan serius dan berupaya untuk meningkatkannya. Kamu bisa menghubungi tim Allo Care jika memerlukan informasi lebih lanjut melalui telepon 080 4110 4110 atau Live Chat di bit.ly/AlloCare. Terima kasih! >.<"""" -AX"",2024-09-08 13:01:17,1.43.31,most_relevant,com.alloapp.yump,aplikasi ndak sdh update jg ndak notice pay later parah cs jg ndak solusi suruh unistal instal hasilnya hapus data,0,negative";
"8a340f1e-7ad0-4ae5-b719-b113b533e0e4,Fildza Damia Alfito,https://play-lh.googleusercontent.com/a-/ALV-UjWn2y2VkYM1ylkJ1SML5-JCny09VLO5OSuqpDmJfkrGdxKicn4R,""Limit tersedia,pembayaran ga pernah telat,tiba"""" Dana Instan d bekukan tidak bisa di tarik,tlp CS,Email,WA dan sgala cara sudah di lakukan tp tidak ada penyelesaian,tagihan ga mau telat tp sistem ga banget,awal lancar smua penarikan,dh msuk bulan k 2 smpe bulan k 5 tidak bs jga.. sangat kecewa"",1,14,1.42.44,2024-07-30 08:57:53,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -RH"",2024-07-30 11:10:07,1.42.44,most_relevant,com.alloapp.yump,limit tersedia pembayaran ga telat dana instan d bekukan tarik tlp cs email wa sgala lakukan tp penyelesaian tagihan ga telat tp sistem ga banget lancar smua penarikan dh msuk k smpe k bs jga kecewa,0,negative";
"9f69330f-35e4-4f1d-a001-769601689897,Yuyun Yuhanah,https://play-lh.googleusercontent.com/a/ACg8ocLkTCZbYmmsbhZ0Tm7cQB9sl3swBh4QaVxjrr7UGPmnncvytA=mo,Apk setelah di update sinyal hilang terus padahal sinyal bagus buka apk lain lancar setelah update bukannya nambah bagus malah banyak kendala dari sinyal tolong di perbaiki lg. Karena lebih bagus dulu,1,5,1.43.22,2024-08-31 08:47:36,""Hi Allo Friends 👋🏻";
;
Kami menyesal karena kamu memiliki pengalaman yang kurang baik dengan aplikasi kami. Kami menanggapi masukan kamu dengan serius dan berupaya untuk meningkatkannya.;
;
Kamu bisa menghubungi tim Allo Care jika memerlukan informasi lebih lanjut melalui telepon 080 4110 4110 atau Live Chat di bit.ly/AlloCare.;
;
"Terima kasih! >.<-NG"",2024-08-31 10:44:44,1.43.22,most_relevant,com.alloapp.yump,apk update sinyal hilang sinyal bagus buka apk lancar update nambah bagus kendala sinyal tolong perbaiki lg bagus,0,negative";
"1e0f52bc-899e-4eac-a65f-7578835da182,Muhammad Devantama,https://play-lh.googleusercontent.com/a-/ALV-UjXAkpAe3uGHHECe19xrcx-Uu2R7YiveYbG0VF3IlRYGvPO8_ZYO,""Fitur sangat minim beda jauh dengan bank eccomerce lain. Kemudian untuk tambah saldo harus pakai Bi Fast yang kena biaya adm 2.500 setiap tambah saldo. Blm ada vitur VA billing seperti bank eccomerce lain, sangat rugi sih menurut saya kalau setiap mau nabung harus dipotong 2.500. Mending pakai bank eccomerce lain hehe"",1,12,1.43.22,2024-08-31 21:25:09,""Hi Allo Friends 👋🏻";
;
Kami menyesal karena kamu memiliki pengalaman yang kurang baik dengan aplikasi kami. Kami menanggapi masukan kamu dengan serius dan berupaya untuk meningkatkannya.;
;
Kamu bisa menghubungi tim Allo Care jika memerlukan informasi lebih lanjut melalui telepon 080 4110 4110 atau Live Chat di bit.ly/AlloCare.;
;
"Terima kasih! >.< -AS"",2024-09-01 08:50:47,1.43.22,most_relevant,com.alloapp.yump,fitur minim beda bank eccomerce saldo pakai bi fast kena biaya adm saldo blm vitur va billing bank eccomerce rugi sih nabung dipotong mending pakai bank eccomerce hehe,0,negative";
"f0542fa4-2c96-46d1-af99-d23738e8ce56,Zakariya Yahya,https://play-lh.googleusercontent.com/a/ACg8ocImNry5zTDfpLWO7asAwwFy4CRRmmvGbBVTjonazF3KUqbZ=mo,""Aplikasinya sangat membantu, awalnya berjalan dengan baik dan lancar, makin kesini, makin gak lancar. Limi ada, tapi tidak bisa melakukan transaksi, sudah uninstall dan logout, tetap saja tidak bisa melakukan transaksi. Customer service juga, slow respon banget..."",1,79,1.42.46,2024-08-07 07:39:06,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -RH"",2024-08-07 13:09:31,1.42.46,most_relevant,com.alloapp.yump,aplikasinya membantu berjalan lancar kesini gak lancar limi transaksi uninstall logout transaksi customer service slow respon banget,0,negative";
"5ad08ec0-720f-4de0-a84f-4e6b059d9a8b,Tri Widyan,https://play-lh.googleusercontent.com/a-/ALV-UjXc-Up5dGRuQS4qSwZtlYftSDxMunrjB8jdK2hkkP3ChbGCWA98,""Lah gimana saya install lagi ini app karena sudah punya akun dan ada uang sedikit pengen dicek. Tapi pas buka app gak bisa sama sekali malah muncul error """"This app cannot run because the environment is not secure and your data may be at risk."""" Lah gak jelas banget.. padahal saya masih pake hape yang sama dengan yang dulu."",1,9,1.42.39,2024-07-29 11:58:59,""Hi Allo Friends 👋🏻 Kami menyesal karena kamu memiliki pengalaman yang kurang baik dengan aplikasi kami. Kami menanggapi masukan kamu dengan serius dan berupaya untuk meningkatkannya. Kamu bisa menghubungi tim Allo Care jika memerlukan informasi lebih lanjut melalui telepon 080 4110 4110 atau email: allocare@allobank.com. Terima kasih! >.< -TA";
;
",2024-07-29 12:31:28,1.42.39,most_relevant,com.alloapp.yump,gimana install app akun uang pengen dicek pas buka app gak muncul error this app can not run because the environment is not secure and your data may be at risk gak banget pake hape,0,negative
6ca24491-a0df-49fb-96bc-58d3a4dc1301,jumriani jumriani,https://play-lh.googleusercontent.com/a/ACg8ocJwIYO1gMAZKRuAce7xBeMDazbtgkoCNlc0zhGWtbo-BEkD86w=mo,Aplikasinya kok tdk bisa kebuka, hanya muncul barcode. Yang keterangan nya bilang """"berbahaya masuk data anda nanti beresiko"""" setelah d klik ok langsung keluar..."",1,12,1.42.39,2024-07-26 04:20:03,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -RH"",2024-07-26 11:54:35,1.42.39,most_relevant,com.alloapp.yump,aplikasinya tdk kebuka muncul barcode keterangan nya bilang berbahaya masuk data beresiko d klik ok langsung,0,negative";
"f30c157f-bbdf-4ff3-8fda-ed957bb0f8d3,Ulfa Dwi Faradila,https://play-lh.googleusercontent.com/a-/ALV-UjXwgYpXGgkZzuCok4aat-6zn2grNHcWOcUW28gsZUZulZRsjKM,""Kak saya mau upgrade ke allo prime kok gagal terus yaa ?? Padahal kuota full, KTP jelas, Data Benar .Sudah coba uninstall trs install lagi tapi masih sama.Susah banget mau upgrade allo prime udah 6 hari ini @allobank !!!!!!!!!! Tanggung jawab woyy Gak usah nyalahin ktpp,sinyal,hp segala macam Semuanya aman aman aja tapi aplikasii ini yang erorrr !!!!!bantuu dongg"",1,8,1.42.34,2024-07-21 23:46:08,""Hi Allo Friends, Mohon maaf atas kendala yang kamu alami. Kamu bisa menutup aplikasi Allo Bank yang ada di ponsel, lalu buka kembali aplikasi dan pastikan koneksi internet stabil agar kinerja aplikasi meningkat secara signifikan.";
;
Atau silakan hubungi Allo Care melalui telepon 080 4110 4110 / email ke allocare@allobank.com.;
;
"Terima kasih! >.< -RH"",2024-07-22 09:49:25,1.42.34,most_relevant,com.alloapp.yump,kak upgrade allo prime gagal yaa kuota full ktp data coba uninstall trs install susah banget upgrade allo prime udah tanggung woyy gak nyalahin ktpp sinyal hp aman aman aja aplikasii eror bantuu dongg,0,negative";
89b03306-e092-46ae-abc7-0436dec9c2a4,Renanda reza cahyono,https://play-lh.googleusercontent.com/a/ACg8ocKePWx_ISVElU47vewzD23eI-B50-q8JrX2yc6_1ms0S7K2gw=mo,Parahh !! Tarik tunai di bank mega uang ga keluar - keluar tetapi di notif apk tulisan nya berhasil tapi tidak muncul uang tunai nya di bank mega. Ga masuk akal sekali!!! Tolong di proses secepatnya. Saya kecewa berat!!,1,3,1.42.39,2024-07-29 00:33:19,Hi Allo Friends 👋🏻 Kami menyesal karena kamu memiliki pengalaman yang kurang baik dengan aplikasi kami. Kami menanggapi masukan kamu dengan serius dan berupaya untuk meningkatkannya. Kamu bisa menghubungi tim Allo Care jika memerlukan informasi lebih lanjut melalui telepon 080 4110 4110 atau email: allocare@allobank.com. Terima kasih! >.< -TA,2024-07-29 12:11:40,1.42.39,most_relevant,com.alloapp.yump,parahh tarik tunai bank mega uang ga notif apk tulisan nya berhasil muncul uang tunai nya bank mega ga masuk akal tolong proses secepatnya kecewa berat,0,negative;
"e8fca602-38e3-45db-b777-c1b39560795b,Dzakl VLB,https://play-lh.googleusercontent.com/a/ACg8ocLSng1vvLRo6zOIfmXyFAlg_dOC7A8tYcmpx_6RKSVmwGQiKQ=mo,""Respon cs lambat,antrian chat ke 10 lalu 4 sudah ke 4 kembali ke 5 lalu 6,setelah itu kendalan saya aplikasi tidak bisa di buka,di suruh live chat lagi dengan nomer yg sama trus gunanya apa saya chat tadi,kantor allobank ku kira di semua bank mega bisa ternyata di jakarta saja,trus kalo gini mau ambil uang dengan respon dan aplikasi lambat gmna? Masak tidak ada tanggung jawabnya"",1,3,1.42.44,2024-08-01 09:51:15,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -RH"",2024-08-01 11:37:56,1.42.44,most_relevant,com.alloapp.yump,respon cs lambat antrian chat kendalan aplikasi buka suruh live chat nomer yg trus gunanya chat kantor allobank ku bank mega jakarta trus kalo gini ambil uang respon aplikasi lambat gmna masak tanggung,0,negative";
"da51b37f-061a-4252-bb88-8582029e3134,reza arsis,https://play-lh.googleusercontent.com/a-/ALV-UjVXUbAEyEplhT5jpxrESHux7D8XQzJa0lSa3yQ2pikSYvti-WMr,parah mau bayar gangguan. gabisa di buka samasekali apknya mana uang di allo semua. gausah di pake ga recomend bahaya mau bayar gabisa. customernya juga ga bisa apa apa. resiko di tanggung pribadi sendiri. parah kan kebayang lagi di luar ga pegang uang cash malah berkendala gini. yang kena imbasnya siapa.?pengguna. GA RECOMEND. GAUSAH PAKE.,1,9,1.42.44,2024-08-01 12:37:25,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -RH";
;
",2024-08-01 14:56:53,1.42.44,most_relevant,com.alloapp.yump,parah bayar gangguan gabisa buka samasekali apknya uang allo gausah pake ga recomend bahaya bayar gabisa customernya ga resiko tanggung pribadi parah kebayang ga pegang uang cash berkendala gini kena imbasnya pengguna ga recomend gausah pake,0,negative
34b4dd13-88d7-4f88-9861-f681b5c77d8f,PiGeon WS,https://play-lh.googleusercontent.com/a-/ALV-UjUMoAiYFbpgNyDvQ4yMINZoZLbRnRbOEyCv_x6QnDG1O5G47e8LcA,CS-nya gak niat membantu. Balas chat kita lama, gitu dia balas baru satu menit, dia uda end up chat. Gak niat buat aplikasi sepertinya. Gak rekomendasi. Karena ni aplikasi keuangan. Gitu ngalami sesuatu, respon pihak aplikasi lelet, bertele-tele, dan tidak bisa memberikan solusi. Serius! Gak usah install ni aplikasi. Itu yg muji2, kasih bintang 5, psti komen tugas yg dgn kasih rating dn komen dpt duit ratusan perak. 🤣🤣🤣"",1,9,1.42.39,2024-07-25 20:46:09,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -RH"",2024-07-26 11:54:24,1.42.39,most_relevant,com.alloapp.yump,cs nya gak niat membantu balas chat gitu balas menit uda end up chat gak niat aplikasi gak rekomendasi ni aplikasi keuangan gitu ngalami respon aplikasi lelet bertele tele solusi serius gak install ni aplikasi yg muji kasih bintang psti komen tugas yg dgn kasih rating dn komen dpt duit ratusan perak,0,negative";
"50eb03b3-186f-4797-8151-9f3a3cb305cf,Nurwahyuni Yuni,https://play-lh.googleusercontent.com/a-/ALV-UjVs_yPklulbH-O2e7uDfoeBM3nH4fsmhKRE_tEp9WLC4mrp7yUC,""Selama ini gk pernah ada masalah dlm penggunaaan aplikasi bank ini,,,tp baru saja saya buka aplikasi tgl 31 Juli 2024 jam 20.00 itu masih bisa saya buka dan kemudian saya isi saldo ke allo bank ini 50 rb dan masih bisa saya liat saldonya sudah masuk,,,setelah bbrp menit saya tdk liat lg krn akan saya pakai nti setelah saya makan membayar dgn aplikasi ini,,tiba"""" tidak masuk sama sekali lgsg BLANK EROR,,kata teman mngkin krna saya pakai telkomsel n By.U akhirnya saya ganti kartu XL tetep blank"",1,6,1.42.44,2024-07-31 22:36:06,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -RH"",2024-08-01 11:35:39,1.42.44,most_relevant,com.alloapp.yump,gk dlm penggunan aplikasi bank tp buka aplikasi tgl juli jam buka isi saldo allo bank rb liat saldonya masuk bbrp menit tdk liat lg krn pakai nti makan membayar dgn aplikasi masuk lgsg blank eror teman mngkin krna pakai telkomsel n by u ganti kartu xl tetep blank,0,negative";
"98d559b8-16ff-4b8a-b307-e5845012f2d2,Faisal Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjXIsBfOJRMKC8CYWuo3xtYDzFuwuPtgB3JcYVnBAbDRug2LMh1_,""Jangan daftar allobank kalau gak mau di teror telfon berkali kali, alasannya ada promo pelunasan awal 2 bulan dan mereka maksa kita buat makek paylater nya. Padahal belum makai dan baru daftar doang aja udah di teror telfon berkali kali kayak punya pinjol nunggak. Bisa gak se gak usah neror lagi? Tolonglah udah risih bnget, Kalo mau pakek atau nggk itu kan terserah aku sebagai user gak usah maksa. Sampe detik ini aku masih di teror trus."",1,4,1.42.44,2024-08-01 15:44:17,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -TA"",2024-08-01 16:19:59,1.42.44,most_relevant,com.alloapp.yump,daftar allobank gak teror telfon berkali kali alasannya promo pelunasan maksa makek paylater nya makai daftar doang aja udah teror telfon berkali kali kayak pinjol nunggak gak gak neror tolonglah udah risih bnget kalo pakek nggk terserah user gak maksa sampe detik teror trus,0,negative";
"bb917505-4d6d-4cb0-b38c-e90bf1409b01,Hangzhou 2019,https://play-lh.googleusercontent.com/a/ACg8ocJD9KeGXyenc8cx6k9p5hQSSEyLsncfRnbMW7evfjC6totiKw=mo,""Sejak daftar dr 2023 sampai detik ini allo paylater masih blom bisa dipakai dan lebih parahnya kata temen2 saya ada biaya layanan yg cukup mahal walaupun tenor capai 12bulan, mending sea bank tidak ada biaya layanan dan cicilan hanya 1.75% buka sebulan udh dapat sea bank pinjam drpd ini udh setaon masih aja blom dapat padahal cc, paylater yg lain saja semua lengkap tapi yg ini malah... Kecewa jika setaon ini apply gak dapat"",1,1,1.42.34,2024-08-13 14:26:01,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -TA"",2024-08-13 14:50:48,1.42.34,most_relevant,com.alloapp.yump,daftar dr detik allo paylater blom dipakai parahnya temen biaya layanan yg mahal tenor capai mending sea bank biaya layanan cicilan buka sebulan udh sea bank pinjam drpd udh setaon aja blom cc paylater yg lengkap yg kecewa setaon apply gak,0,negative";
"2191626e-c242-4f0b-9e12-0abd0f8c991a,Rudiansyah Rudi,https://play-lh.googleusercontent.com/a-/ALV-UjWxsxozLvg-m1VZXDHZyBdB8GIAAxFapEWE5SWE0GnNGRhDkQk,""Iseng ajuin paylater nya pengen tau limit berapa. eh tau nya Aplikasi Paylater nya tidak disetujui, Padahal nama saya tidak pernah bermasalah dan saya memiliki banyak limit paylater. CC BCA 20 JUTA, CC MANDIRI 20 JUTA, BCA PAYLATER 20 JUTA, TRAVELOKA PAYLATER 75JUTA, AKULAKU 5.2 JUTA, SHOPEE 8.5 JUTA. Lucu aja gitu bisa tidak disetujui 😂😂😂"",1,2,1.42.44,2024-08-01 13:03:50,""Hai Sahabat Allo, mohon maaf untuk ketidaknyamanan yang kamu alami. Jika kamu masih mengalami kendala bisa tanyakan langsung ke Allo Care di 080 4110 4110, atau melalui Live Chat kami di bit.ly/AlloCare. Terima kasih, semoga harimu menyenangkan. -RH";
;
",2024-08-01 14:56:59,1.42.44,most_relevant,com.alloapp.yump,iseng ajuin paylater nya pengen tau limit eh tau nya aplikasi paylater nya disetujui nama bermasalah memiliki limit paylater cc bca juta cc mandiri juta bca paylater juta traveloka paylater juta akulaku juta shopee juta lucu aja gitu disetujui,0,negative
863223db-44ea-4a35-b64b-d3bc597d6172,Djana Sudjana,https://play-lh.googleusercontent.com/a/ACg8ocJUxT4mW6rPcd-yCMhC0I8Sn_AqlnULtiNi6utH9OcY7ZIdUA=mo,Sebelumnya udah download dan bisa di gunakan, sekarang buka aplikasi nya juga nggak bisa terbuka, malah muncul alllo.bank terhenti di tampilannya hp androidnya"",1,2,1.42.44,2024-08-04 16:02:20,Hi Allo Friends 👋🏻Kami menyesal karena kamu memiliki pengalaman yang kurang baik dengan aplikasi kami. Kami menanggapi masukan kamu dengan serius dan berupaya untuk meningkatkannya. Kamu bisa menghubungi tim Allo Care jika memerlukan informasi lebih lanjut melalui telepon 080 4110 4110 atau Live Chat di bit.ly/AlloCare. Terima kasih! >.< -LL,2024-08-04 18:14:24,1.42.44,most_relevant,com.alloapp.yump,udah download buka aplikasi nya nggak terbuka muncul alo bank terhenti tampilannya hp androidnya,0,negative";
